city_name,job_id,benefits,bid,campaign_budget,campaign_id,company_logo,company_name,description,feed_id,lat,lon,major_category,minor_category,pay_currentcy,pay_from,pay_option,pay_to,pay_type,postal_code,requirements,state,status,title,work_schedule
Smyrna,596,['Retirement benefit or accounts'],0,,58,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,PHP Full Stack,,35.9586,-86.5327,Fitness / Recreational,Facilities Management,,12000,0,,1,37167,"['Javascript', 'Php']",Tennessee,2,PHP Full Stack,Full Time
Sylmar,999,"['Paid time off (PTO) such as sick day and vacation days', 'Flexible and remote working options', 'Employee assistance programs(mental and emotional wellbing)']",0,,127,,FPT,aaa,,34.3152,-118.385,Construction / Facilities,Demolitions,,1300,0,,1,91342,"['Javascript', 'mySql', 'aa']",California,1,FE Con meo,Full Time
Sylmar,742,['Retirement benefit or accounts'],0,,117,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,this is a job,,34.3152,-118.385,Construction / Facilities,Line Worker,,5000,0,,1,91342,['C#'],California,1,Recruit IT BA,Full Time
Sylmar,615,['Health insurance'],0,,48,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Java Full Stack Developer,,34.3152,-118.385,Construction / Facilities,Demolitions,,1200,0,,1,91342,"['Java', 'Sprint Boot']",California,1,Java Full Stack Developer,Full Time
Sylmar,72,['Paid time off (PTO) such as sick day and vacation days'],0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,123123,,34.3152,-118.385,Capital Markets,Trader,,,,,,91342,['Javascript'],California,2,123,Full Time
Antioch,2001,['Health insurance'],0,,10,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,37.9657,-121.776,Capital Markets,Financial Sales / Broker,,1000,2,,1,94531,['Javascript'],California,1,Job1427_update,PART_TIME
Antioch,1490,['Flexible and remote working options'],0,,12,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,decs,,37.9657,-121.776,Construction / Facilities,Demolitions,,2000,0,,1,94531,['aa'],California,2,Job 1533,PART_TIME
Antioch,1448,"['Retirement benefit or accounts', 'PHP']",0,,12,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,37.9657,-121.776,Construction / Facilities,Demolitions,,1000,0,,1,94531,"['C#', 'aa']",California,2,Job 1518,PART_TIME
Antioch,1108,['Retirement benefit or accounts'],0,,13,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Job1411147,,37.9657,-121.776,Emergency Services / Enforcement,Correctional Officesr and Jailers,,123,2,,1,94531,['C#'],California,1,Job1411147,Full Time
Antioch,964,"['Flexible and remote working options', 'Retirement benefit or accounts', 'Employee assistance programs(mental and emotional wellbing)']",0,,57,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,FE,,36.0471,-86.6324,Construction / Facilities,Foreman,,1000,0,,1,37013,"['Javascript', 'Sleep']",Tennessee,2,FE 001,Full Time
Antioch,875,['Life insurance'],0,,12,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Description,,37.9657,-121.776,Construction / Facilities,Line Worker,,2000,0,,1,94531,['C#'],California,2,Job1341,Part Time
Antioch,591,['Retirement benefit or accounts'],0,,58,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,PHP Full Stack,,36.0471,-86.6324,Fitness / Recreational,Facilities Management,,12000,0,,1,37013,"['Javascript', 'Php']",Tennessee,2,PHP Full Stack,Full Time
Antioch,147,['Health insurance'],0,,54,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,55,,36.0471,-86.6324,Capital Markets,Trader,,223,0,,1,37013,['mySql'],Tennessee,1,tester 2305,Full Time
Fort Worth,253,"['Paid time off (PTO) such as sick day and vacation days', 'Flexible and remote working options', 'Life insurance', 'Retirement benefit or accounts']",0,,9,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,We are currently seeking a new Frontend Developer to join our expanding team.,,32.8588,-97.2913,Capital Markets,Trader,,2000,0,,1,76137,"['Javascript', 'C#', 'mySql']",Texas,2,PHP 1,Full Time
Belmar,666,"['Health insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,48,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,letheanh test question desc,,40.1687,-74.0727,Construction / Facilities,Building Inspection,,12345,0,,1,07719,"['mySql', 'Sleep']",New Jersey,1,letheanh test question,Full Time
South Gate,2043,['Life insurance'],0,,221,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Decsc,,33.9446,-118.193,Emergency Services / Enforcement,Parking Enforcement,,1000,2,,1,90280,['Sleep'],California,1,Job1700,PART_TIME
South Gate,1924,"['Flexible and remote working options', 'Retirement benefit or accounts']",0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,dessc,,33.9446,-118.193,Capital Markets,Trader,,600,0,,1,90280,"['Php', 'bb']",California,1,crypto digger,FULL_TIME
South Gate,1839,"['PHP', 'Employee assistance programs(mental and emotional wellbing)']",0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,tho xay ,,33.9446,-118.193,Construction / Facilities,Demolitions,,22222,0,,1,90280,"['Javascript', 'mySql']",California,1,tho xay,FULL_TIME
South Gate,1151,"['Life insurance', 'Health insurance']",0,,63,,Gotoro 6,Desc,,33.9446,-118.193,Education / Higher Education,Teacher - Preschool,,2000,2,,1,90280,['mySql'],California,1,Job2252187,Part Time
South Gate,1117,['Flexible and remote working options'],0,,178,,Gotoro 0805,Desc,,33.9446,-118.193,Education / Higher Education,Enrollment / General,,200,0,,1,90280,['bb'],California,1,Job 1526187,Part Time
South Gate,998,"['Paid time off (PTO) such as sick day and vacation days', 'Flexible and remote working options', 'Employee assistance programs(mental and emotional wellbing)']",0,,127,,FPT,aaa,,33.9446,-118.193,Construction / Facilities,Demolitions,,1300,0,,1,90280,"['Javascript', 'mySql', 'aa']",California,1,FE Con meo,Full Time
South Gate,941,['Life insurance'],0,,13,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Job1415147,,33.9446,-118.193,Education / Higher Education,Counselor,,2000,0,,1,90280,['Sleep'],California,1,Job1415147,Part Time
South Gate,808,['Health insurance'],0,,15,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Description,,33.9446,-118.193,Construction / Facilities,Line Worker,,2000,0,,1,90280,['Sleep'],California,1,Job 1030,Part Time
South Gate,757,"['Life insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,test create job le the anh desc,,33.9446,-118.193,Construction / Facilities,Line Worker,,12344,0,,1,90280,"['aa', 'Php']",California,1,test create job le the anh,Full Time
South Gate,741,['Retirement benefit or accounts'],0,,117,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,this is a job,,33.9446,-118.193,Construction / Facilities,Line Worker,,5000,0,,1,90280,['C#'],California,1,Recruit IT BA,Full Time
South Gate,698,"['Paid time off (PTO) such as sick day and vacation days', 'Life insurance']",0,,79,,Publisher Company,This is job description,,33.9446,-118.193,Construction / Facilities,Line Worker,,2000,0,,1,90280,"['Javascript', 'mySql']",California,1,Job 0000,Part Time
South Gate,614,['Health insurance'],0,,48,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Java Full Stack Developer,,33.9446,-118.193,Construction / Facilities,Demolitions,,1200,0,,1,90280,"['Java', 'Sprint Boot']",California,1,Java Full Stack Developer,Full Time
South Gate,549,"['Paid time off (PTO) such as sick day and vacation days', 'SQL']",0,,54,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,33.9446,-118.193,Education / Higher Education,Enrollment / General,,1000,0,,1,90280,"['Javascript', 'VueJs']",California,1,Job 1258,Part Time
South Gate,518,"['Retirement benefit or accounts', 'Flexible and remote working options', 'Salary']",0,,101,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,33.9446,-118.193,Emergency Services / Enforcement,Parking Enforcement,,2000,0,,1,90280,"['Javascript', 'Php', 'Laravel']",California,1,Job 1227,Part Time
South Gate,317,"['Health insurance', 'Flexible and remote working options', 'Retirement benefit or accounts']",0,,97,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,33.9446,-118.193,Capital Markets,Trader,,123,0,,1,90280,"['Javascript', 'C#', 'mySql']",California,1,Job 220,Full Time
South Gate,121,['Health insurance'],0,,10,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,33.9446,-118.193,Capital Markets,Trader,,,,,,90280,['Javascript'],California,1,Job 132,Full Time
South Gate,46,['Paid time off (PTO) such as sick day and vacation days'],0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,123123,,33.9446,-118.193,Capital Markets,Trader,,,,,,90280,['Javascript'],California,2,123,Full Time
South Gate,42,['Paid time off (PTO) such as sick day and vacation days'],0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,123123,,33.9446,-118.193,Capital Markets,Trader,,,,,,90280,['Javascript'],California,5,123,Full Time
Ontario,1374,['Life insurance'],0,,12,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,34.0752,-117.602,Emergency Services / Enforcement,Personal / Private Security,,2000,0,,1,91764,['Sleep'],California,2,Job 1633,Part Time
Coamo,1353,['Eat'],0,,12,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,18.097,-66.361,Construction / Facilities,Masonry - Finishing,,2000,0,,1,00769,['Sleep'],Puerto Rico,2,Job 1631,Part Time
College Station,1822,"['Health insurance', 'Life insurance']",0,,222,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,"excellent communicator, great at number and analytical skills",,30.5625,-96.2756,Finance,Financial Advisor,,2000,2,,1,77845,['mySql'],Texas,1,Data Analyst,FULL_TIME
College Station,1533,"['Health insurance', 'Life insurance']",0,,222,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,"excellent communicator, great at number and analytical skills",94d21a2757ece4af499b705f1b02c08d7caa80b0,30.5625,-96.2756,Finance,Financial Advisor,,2000,0,,1,77845,['mySql'],Texas,1,Data Analyst,FULL_TIME
College Station,57,['Paid time off (PTO) such as sick day and vacation days'],0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,123123,,30.5625,-96.2756,Capital Markets,Trader,,,,,,77845,['Javascript'],Texas,2,123,Full Time
Aromas,1847,['PHP'],0,,223,,FPT - managed,Desc,,36.8741,-121.633,Construction / Facilities,Masonry - Finishing,,10000,0,,1,95004,['Sleep'],California,1,Job1654257,PART_TIME
Aromas,1380,['Health insurance'],0,,12,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Description,,36.8741,-121.633,Education / Higher Education,Enrollment / General,,2000,0,,1,95004,['C#'],California,2,Job136,Part Time
Aromas,871,['Health insurance'],0,,12,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Description,,36.8741,-121.633,Education / Higher Education,Enrollment / General,,2000,0,,1,95004,['C#'],California,2,Job136,Part Time
Benicia,1456,"['Retirement benefit or accounts', 'PHP']",0,,12,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,38.094,-122.132,Construction / Facilities,Demolitions,,1000,0,,1,94510,"['C#', 'aa']",California,2,Job 1518,PART_TIME
Montebello,2046,['Life insurance'],0,,221,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Decsc,,34.0151,-118.111,Emergency Services / Enforcement,Parking Enforcement,,1000,2,,1,90640,['Sleep'],California,1,Job1700,PART_TIME
Montebello,1159,"['Life insurance', 'Health insurance']",0,,63,,Gotoro 6,Desc,,34.0151,-118.111,Education / Higher Education,Teacher - Preschool,,2000,2,,1,90640,['mySql'],California,1,Job2252187,Part Time
Montebello,1121,['Flexible and remote working options'],0,,178,,Gotoro 0805,Desc,,34.0151,-118.111,Education / Higher Education,Enrollment / General,,200,0,,1,90640,['bb'],California,1,Job 1526187,Part Time
Montebello,950,['Life insurance'],0,,13,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Job1415147,,34.0151,-118.111,Education / Higher Education,Counselor,,2000,0,,1,90640,['Sleep'],California,1,Job1415147,Part Time
Montebello,763,"['Life insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,test create job le the anh desc,,34.0151,-118.111,Construction / Facilities,Line Worker,,12344,0,,1,90640,"['aa', 'Php']",California,1,test create job le the anh,Full Time
Montebello,713,"['Paid time off (PTO) such as sick day and vacation days', 'Life insurance']",0,,79,,Publisher Company,This is job description,,34.0151,-118.111,Construction / Facilities,Line Worker,,2000,0,,1,90640,"['Javascript', 'mySql']",California,1,Job 0000,Part Time
Montebello,554,"['Paid time off (PTO) such as sick day and vacation days', 'SQL']",0,,54,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,34.0151,-118.111,Education / Higher Education,Enrollment / General,,1000,0,,1,90640,"['Javascript', 'VueJs']",California,1,Job 1258,Part Time
Dallas,1861,['Life insurance'],0,,223,,FPT - managed," Class A truck driver jobs in our regional divisions give drivers the opportunity to stay closer to home while still earning high miles. Depending on the division you choose, you can expect to average between 2,100 to 2,400 miles per week and be home weekly!<br> <br>We know you drive for a living, and we are here to support you every mile along the way Debt-free Heartland Express gives you the stability to build or continue your successful CDL-A regional truck driving career.<br> <br><strong>>>20 Years of Driving Experience Recognized and Rewarded - More Experience Earns More!</strong><br><br><strong>Heartland Express Advantages for CDL-A Regional Truck Drivers:</strong><br> <ul><li>Earnings between $67,000--$94,000 depending on location</li><li>Weekly Home Time</li><li>Scheduled Wage Increases for up to 20 Yearsâ€™ Experience</li><li>$500 Bonus after second load is delivered</li><li>Driver Pay Protection Program for things beyond your control</li><li>Multiple Bonus Opportunities</li><li>$3,000 Referral Bonus</li><li>Dry Van Freight -- No Touch, Drop and Hook</li><li>48 State Operating Area</li></ul> <br><strong>Additional Benefits:</strong><br> <ul><li>Paid Orientation/Training</li><li>Up to $2,000 401(k) Match Available</li><li>Paid Vacation</li><li>Health, dental, vision and life insurance</li><li>Latest Kenworth, Freightliner and International Tractors</li><li>Newly Updated and Remodeled Coast-to-Coast Terminal Facilities<ul><li>Free Showers</li><li>Free Laundry</li><li>TV, Food and much more</li></ul></li></ul> <br><strong>Qualifications:</strong><br> <ul><li>Class A CDL</li><li>6 months of tractor-trailer driving experience within the last year (training available)</li><li>21 Years of Age</li><li>Safety First Attitude, With a Proven Driving Record</li></ul> ",,41.3494,-75.9833,Emergency Services / Enforcement,Fire Inspectors / Investigators,,10000,2,,1,18612,"['bb', 'Php']",Pennsylvania,2, COO ,PART_TIME
Dallas,972,"['Flexible and remote working options', 'Retirement benefit or accounts', 'Employee assistance programs(mental and emotional wellbing)']",0,,57,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,FE,,32.7122,-96.6812,Construction / Facilities,Foreman,,1000,0,,1,75217,"['Javascript', 'Sleep']",Texas,2,FE 001,Full Time
Dallas,246,"['Paid time off (PTO) such as sick day and vacation days', 'Flexible and remote working options', 'Life insurance', 'Retirement benefit or accounts']",0,,9,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,We are currently seeking a new Frontend Developer to join our expanding team.,,32.9121,-96.7356,Capital Markets,Trader,,2000,0,,1,75243,"['Javascript', 'C#', 'mySql']",Texas,2,PHP 1,Full Time
Chino Hills,1363,['Life insurance'],0,,12,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,33.9643,-117.736,Emergency Services / Enforcement,Personal / Private Security,,2000,0,,1,91709,['Sleep'],California,2,Job 1633,Part Time
